,id,name,comics.available,series.available,stories.available,events.available
51,1011420,Grey Gargoyle,28,22,36,3
52,1011292,Greymalkin,0,0,0,0
53,1009328,Grim Reaper,33,18,32,1
54,1010743,Groot,38,17,41,2
55,1009330,Guardian,36,19,39,2
56,1011299,Guardians of the Galaxy,351,99,388,9
57,1009331,Guardsmen,0,0,0,0
58,1010709,Gunslinger,0,0,0,0
59,1009207,GW Bridge,22,3,21,3
60,1009619,Gwen Stacy,81,31,76,1
61,1014994,Gwen Stacy (Ultimate),27,8,28,0
0,1011400,H.A.M.M.E.R.,8,5,11,1
1,1009332,H.E.R.B.I.E.,1,1,1,0
2,1011391,Hairball,8,2,12,0
3,1009333,Half-Life (Tony Masterson),1,1,2,0
4,1009334,Hammerhead,30,17,33,0
5,1014995,Hammerhead (Ultimate),5,4,5,0
6,1011490,Hank Pym,241,90,333,8
7,1011091,Hannibal King,2,1,2,0
8,1009348,Happy Hogan,18,4,32,0
9,1010821,Hardball,17,3,20,5
10,1011185,Harley Davidson Cooper,0,0,0,0
11,1009336,Harpoon,13,5,12,3
12,1011069,Harrier,0,0,0,0
13,1009339,Harry Heck,0,0,0,0
14,1009486,Harry Osborn,98,23,123,4
15,1011218,Harry Osborn (Ultimate),10,6,7,0
16,1010816,Hate-Monger (Adolf Hitler),3,3,4,0
17,1009337,Havok,352,97,397,14
18,1009338,Hawkeye,649,213,705,19
19,1010808,Hawkeye (Kate Bishop),97,38,95,3
20,1017311,Hawkeye (Marvel Heroes),0,0,0,0
21,1011131,Hawkeye (Ultimate),30,14,39,0
22,1017108,Hawkeye/Clint Barton (MAA),0,0,0,0
23,1012767,Hecate (Ravonna Renslayer),11,5,10,0
24,1011046,Hedge Knight,1,1,1,0
25,1011482,Hela,62,30,75,5
26,1010351,Hellcat (Patsy Walker),110,39,111,1
27,1009340,Hellfire Club,32,21,28,0
28,1014996,Hellfire Club (Ultimate),2,1,4,0
29,1010678,Hellion,28,13,31,2
30,1011044,Hellions (Squad),7,4,10,0
31,1009341,Hemingway,1,1,2,0
32,1011371,Henry Peter Gyrich,14,6,15,2
33,1009342,Hepzibah,38,13,35,2
34,1009343,Hercules,305,110,348,12
35,1010759,Heroes For Hire,84,11,94,3
36,1011274,Hex,0,0,0,0
37,1011300,High Evolutionary,38,28,42,2
38,1010839,Hindsight Lad,0,0,0,0
39,1010703,Hiroim,4,2,4,1
40,1011442,Hit-Monkey,23,8,32,1
41,1009345,Hitman,4,3,4,0
42,1011383,Hitomi Sakuma,0,0,0,0
43,1010930,Hobgoblin (Jason Macendale),9,4,9,1
44,1010931,Hobgoblin (Robin Borne),3,1,6,0
45,1009347,Hobgoblin (Roderick Kingsley),38,20,37,2
46,1009349,Holocaust (Age of Apocalypse),31,17,29,2
47,1009350,Holy,0,0,0,0
48,1017844,Honey Badger (Gabrielle Kinney),50,8,50,0
49,1011428,Hope Summers,100,22,136,6
50,1009557,Howard Saint,0,0,0,0
51,1010373,Howard The Duck,109,33,223,1
52,1009351,Hulk,1721,505,2611,26
53,1017098,Hulk (HAS),1,1,1,0
54,1017333,Hulk (LEGO Marvel Super Heroes),0,0,0,0
55,1011118,Hulk (Marvel Zombies),8,3,9,0
56,1017303,Hulk (Marvel: Avengers Alliance),0,0,0,0
57,1011005,Hulk (Ultimate),27,16,30,0
58,1010721,Hulk-dok,0,0,0,0
59,1017107,Hulk/Bruce Banner (MAA),0,0,0,0
60,1009355,Hulkling,42,24,41,3
61,1010343,Human Cannonball,2,1,2,0
62,1011415,Human Fly (Richard Deacon),0,0,0,0
63,1010722,Human Robot,12,6,12,2
64,1009356,Human Torch,1176,278,1850,20
65,1010932,Human Torch (Jim Hammond),55,25,51,1
66,1011102,Human Torch (Ultimate),55,22,68,0
67,1010675,Humbug,5,3,5,1
68,1009357,Husk,40,17,50,3
69,1009358,Hussar,8,5,5,1
70,1009359,Hydra,146,74,151,3
71,1009360,Hydro-Man,18,9,25,1
72,1009361,Hyperion (Earth-712),35,22,38,0
73,1011246,Hypno-Hustler,3,2,4,0
0,1009362,Iceman,587,168,678,22
1,1010933,Iceman (Ultimate),68,20,117,0
2,1017475,Iceman (X-Men: Battle of the Atom),0,0,0,0
3,1011077,Ikaris,15,4,17,0
4,1010758,Illuminati,16,8,15,1
5,1009529,Ilyana Rasputin,1,1,2,0
6,1012923,Immortus,21,6,27,1
7,1011273,Imp,0,0,0,0
8,1011089,Imperfects,0,0,0,0
9,1009363,Imperial Guard,17,11,19,2
10,1009364,Impossible Man,24,19,31,1
11,1011063,In-Betweener,4,4,3,0
12,1011064,Inertia,3,3,3,0
13,1011146,Infant Terrible,0,0,0,0
14,1009365,Inhumans,246,111,276,12
15,1011293,Ink,2,2,2,0
16,1011024,Invaders,93,22,155,0
17,1009366,Invisible Woman,730,175,960,20
18,1017301,Invisible Woman (Marvel: Avengers Alliance),0,0,0,0
19,1010934,Invisible Woman (Ultimate),52,19,70,0
20,1011379,Iron Cross Army,0,0,0,0
21,1011318,Iron Fist (Bei Bang-Wen),6,3,10,0
22,1009367,Iron Fist (Danny Rand),397,114,454,11
23,1010888,Iron Fist (Orson Randall),14,6,14,0
24,1011413,Iron Fist (Quan Yaozu),1,1,1,0
25,1016839,Iron Fist (USM),0,0,0,0
26,1011412,Iron Fist (Wu Ao-Shi),2,1,3,0
27,1010704,Iron Lad,17,6,16,0
28,1009368,Iron Man,2631,648,3958,31
29,1017320,Iron Man (Iron Man 3 - The Official Game),0,0,0,0
30,1017294,Iron Man (LEGO Marvel Super Heroes),0,0,0,0
31,1017310,Iron Man (Marvel Heroes),0,0,0,0
32,1017326,Iron Man (Marvel War of Heroes),0,0,0,0
33,1010935,Iron Man (Ultimate),76,28,92,0
34,1017104,Iron Man/Tony Stark (MAA),0,0,0,0
35,1009371,Iron Monger,0,0,0,0
36,1009487,Iron Patriot,6,5,7,3
37,1009538,Iron Patriot (James Rhodes),76,28,100,4
38,1010844,Ironclad,0,0,0,0
39,1017831,Ironheart (Riri Williams),87,29,88,1
40,1011876,Isaiah Bradley,8,2,7,0
0,1009372,J. Jonah Jameson,279,78,306,13
1,1010736,Jack Flag,0,0,0,0
2,1010786,Jack Murdock,8,5,9,0
3,1010766,Jack O' Lantern,9,7,9,2
4,1011251,Jack Power,6,3,6,0
5,1011288,Jackal,43,21,50,2
6,1011259,Jackpot,7,4,10,0
7,1010775,James Buchanan Barnes,3,3,3,0
8,1010777,James Howlett,3,2,3,0
9,1011343,Jamie Braddock,16,6,14,2
10,1010329,Jane Foster,84,40,95,0
11,1010878,"Janus, the Nega-Man",1,1,2,0
12,1009597,Jasper Sitwell,23,8,32,0
13,1011344,Jazinda,0,0,0,0
14,1009327,Jean Grey,224,104,242,13
15,1009496,Jean Grey,59,23,58,0
16,1010946,Jean Grey (Ultimate),78,19,138,0
17,1009604,Jennifer Smith,0,0,0,0
18,1011404,Jeryn Hogarth,19,5,20,0
19,1010667,Jessica Drew,13,5,14,1
20,1009378,Jessica Jones,163,55,179,9
21,1009373,Jetstream,1,1,1,0
22,1009374,Jigsaw,21,8,22,0
23,1011105,Jimmy Woo,15,7,18,2
24,1009375,Joan the Mouse,0,0,0,0
25,1009376,Jocasta,73,13,76,6
26,1011171,John Farson,0,0,0,0
27,1010812,John Jameson,10,6,9,0
28,1009500,John Porter,0,0,0,0
29,1009721,John Wraith,5,2,9,0
30,1009196,Johnny Blaze,4,4,4,0
31,1009630,Johnny Storm,27,15,40,3
32,1009380,Joseph,37,9,44,1
33,1010938,Joshua Kane,0,0,0,0
34,1010937,Josiah X,7,1,7,0
35,1011033,Joystick,5,5,5,1
36,1009381,Jubilee,257,63,292,10
37,1010936,Jubilee (Age of Apocalypse),3,1,3,1
38,1009382,Juggernaut,203,88,231,9
39,1010772,Jule Carpenter,0,0,0,0
40,1010679,Julian Keller,6,3,8,0
41,1011314,Junta,7,1,7,0
42,1010760,Justice,75,18,94,7
43,1011310,Justin Hammer,8,4,10,0
0,1011081,Ka-Zar,159,47,176,1
1,1011193,Kabuki,11,1,11,0
2,1009384,Kang,136,59,161,3
3,1014983,Karen O'Malley,0,0,0,0
4,1011357,Karen Page,33,14,45,0
5,1011386,Karma,58,15,74,2
6,1009385,Karnak,103,48,114,8
7,1010752,Karolina Dean ,12,10,11,0
8,1010783,Kat Farrell,11,7,8,1
9,1010810,Kate Bishop,15,8,15,2
10,1011250,Katie Power,11,5,15,0
11,1011319,Ken Ellis,6,3,6,0
12,1009386,Khan,0,0,0,0
13,1010893,Kid Colt,14,6,17,0
14,1011397,Killer Shrike,4,4,3,0
15,1011289,Killmonger,26,9,26,0
16,1011116,Killraven,38,8,104,0
17,1009388,King Bedlam,2,1,2,0
18,1010842,King Cobra,5,5,5,0
19,1009389,Kingpin,268,101,314,7
20,1011308,Kinsey Walden,0,0,0,0
21,1009508,Kitty Pryde,355,128,372,14
22,1017476,Kitty Pryde (X-Men: Battle of the Atom),0,0,0,0
23,1009390,Klaw,47,28,51,1
24,1010818,Komodo (Melati Kusuma),20,2,24,4
25,1011147,Korath,5,3,5,1
26,1011080,Korg,18,3,17,2
27,1011312,Korvac,15,9,17,0
28,1013133,Krakoa,23,6,23,1
29,1009391,Kraven the Hunter,75,41,86,1
30,1011148,Kree,24,17,26,1
31,1015017,Krista Starr,0,0,0,0
32,1011178,Kronos,0,0,0,0
33,1011029,Kulan Gath,5,3,5,0
34,1013163,Kwannon,1,1,1,0
35,1011058,Kylun,0,0,0,0
0,1009392,La Nuit,2,2,2,0
1,1011327,Lady Bullseye,33,8,38,2
2,1009393,Lady Deathstrike,93,34,97,2
3,1011014,Lady Mastermind,3,1,5,0
4,1014977,Lady Ursula,0,0,0,0
5,1014976,Lady Vermin,0,0,0,0
6,1009394,Lake,0,0,0,0
7,1009395,Landau,0,0,0,0
8,1009397,Lava-Man,1,1,1,0
9,1011100,Layla Miller,41,4,42,3
10,1009398,Leader,49,16,68,2
11,1011092,Leech,4,2,4,2
12,1009399,Legion,97,33,107,5
13,1011403,"Lei Kung, The Thunderer",7,2,9,0
14,1009166,Lenny Balinger,0,0,0,0
15,1011186,Leo (Zodiac),0,0,0,0
16,1010340,Leopardon,0,0,0,0
17,1011375,Leper Queen,1,1,1,0
18,1014988,Lester,0,0,0,0
19,1011421,Lethal Legion,12,8,9,1
20,1010977,Lieutenant Marcus Stone,1,1,1,0
21,1009401,Lifeguard,4,1,8,0
22,1011408,Lightning Lords of Nepal,1,1,1,0
23,1010450,Lightspeed,37,9,44,2
24,1009236,Lila Cheney,8,7,7,0
25,1009402,Lilandra,114,41,104,5
26,1011074,Lilith,6,5,11,0
27,1011257,Lily Hollister,9,1,12,1
28,1010337,Lionheart,8,3,7,0
29,1011444,Living Laser,24,15,28,1
30,1010854,Living Lightning,21,9,21,0
31,1011036,Living Mummy,9,5,9,0
32,1011059,Living Tribunal,6,5,5,0
33,1009403,Liz Osborn,12,7,10,2
34,1009404,Lizard,93,34,104,3
35,1010939,Lizard (Ultimate),2,2,2,0
36,1011414,Loa,6,3,11,1
37,1009405,Lockheed,66,24,69,4
38,1009406,Lockjaw,82,46,94,3
39,1010363,Logan,31,13,30,0
40,1009407,Loki,410,165,480,9
41,1017299,Loki (LEGO Marvel Super Heroes),0,0,0,0
42,1010768,Loners,6,1,6,0
43,1009408,Longshot,86,26,105,5
44,1010940,Longshot (Ultimate),4,1,7,0
45,1011145,Lord Hawal,1,1,1,1
46,1014980,Lord Tyger,0,0,0,0
47,1011283,Lords of Avalon,0,0,2,0
48,1009260,Lorna Dane,8,5,5,0
49,1009409,Luckman,0,0,0,0
50,1011405,Lucky Pierre,1,1,1,0
51,1010751,Lucy in the Sky,0,0,0,0
52,1009215,Luke Cage,396,137,415,15
53,1011200,Luminals,0,0,0,0
54,1017854,Luna Snow (Luna Snow),14,7,15,0
55,1010896,Lyja,28,5,54,0
0,1011068,M (Monet St. Croix),41,9,46,2
1,1011004,M.O.D.A.M.,5,3,7,0
2,1011320,M.O.D.O.G.,2,2,1,0
3,1010726,M.O.D.O.K.,51,29,62,2
4,1017321,M.O.D.O.K. (Iron Man 3 - The Official Game),0,0,0,0
5,1009418,Ma Gnuci,2,1,2,0
6,1009314,Mac Gargan,0,0,0,0
7,1010851,Mach IV,8,4,14,1
8,1010805,Machine Man,94,27,116,1
9,1009411,Mad Thinker,34,21,34,0
10,1009412,Madame Hydra,16,11,18,0
11,1010352,Madame Masque,33,16,38,3
12,1010796,Madame Web (Julia Carpenter),1,1,1,0
13,1010724,Maddog,1,1,1,0
14,1009509,Madelyne Pryor,21,9,24,4
15,1011205,Madripoor,1,1,1,0
16,1009413,Madrox,93,14,98,3
17,1011053,Maelstrom,4,3,4,0
18,1011328,Maestro,28,9,28,0
19,1010867,Magdalene,7,3,9,1
20,1009414,Maggott,28,6,37,0
21,1010942,Magik (Amanda Sefton),2,2,2,2
22,1009415,Magik (Illyana Rasputin),115,44,131,8
23,1011135,Maginty,0,0,0,0
24,1009416,Magma (Amara Aquilla),63,24,71,5
25,1009417,Magneto,469,169,507,21
26,1010944,Magneto (Age of Apocalypse),9,5,10,1
27,1010945,Magneto (House of M),10,7,8,1
28,1010943,Magneto (Ultimate),36,10,51,0
29,1017477,Magneto (X-Men: Battle of the Atom),0,0,0,0
30,1010904,Magus (Adam Warlock),17,9,21,3
31,1011364,Magus (Technarch),4,2,4,0
32,1011085,Major Mapleleaf,0,0,0,0
33,1010725,Makkari,18,7,18,0
34,1009242,Malcolm Colcord,9,1,10,0
35,1013479,Malekith,17,15,18,0
36,1011229,Malice (Earth-161),0,0,0,0
37,1009420,Man-Thing,150,54,185,2
38,1010811,Man-Wolf,29,15,28,0
39,1009421,Mandarin,80,29,102,1
40,1011243,Mandrill,1,1,1,1
41,1009422,Mandroid,2,2,1,0
42,1009423,Manta,9,7,5,1
43,1011026,Mantis,52,15,58,4
44,1009424,Marauders,22,15,25,2
45,1015018,Marcus Van Sciver,0,0,0,0
46,1011335,Maria Hill,100,29,121,8
47,1009735,Mariko Yashida,19,12,19,1
48,1009425,Marrow,84,24,105,1
49,1011173,Marten Broadcloak,0,0,0,0
50,1011263,Martin Li,0,0,0,0
51,1011350,Marvel Apes,9,2,13,0
52,1009427,Marvel Boy,50,24,89,4
53,1011002,Marvel Zombies,31,11,43,0
54,1011417,Marvex,1,1,3,0
55,1009708,Mary Jane Watson,414,89,452,9
56,1010993,Mary Jane Watson (House of M),2,1,1,0
57,1011203,Mary Jane Watson (Ultimate),45,16,36,0
58,1010869,Masked Marvel (Unrevealed),3,2,2,0
59,1010367,Masque,35,12,34,3
60,1010732,Master Chief,6,3,6,0
61,1009433,Master Mold,9,6,9,0
62,1009434,Mastermind,46,21,42,1
63,1011279,Masters of Evil,24,8,23,0
64,1010877,Mathemanic,0,0,0,0
65,1009677,Matsu'o Tsurayaba,0,0,0,0
66,1009463,Matthew Murdock,28,13,35,1
67,1010793,Mattie Franklin,0,0,0,0
68,1009436,Mauler,5,4,7,0
69,1010947,Maverick (Chris Bradley),5,2,5,0
70,1009437,Maverick (Christoph Nord),7,3,6,0
71,1011305,Maximus,28,13,28,5
72,1009490,May Parker,168,41,185,5
73,1009438,Medusa,164,78,177,10
74,1011399,Meggan,21,13,22,1
75,1009439,Meltdown,70,12,95,1
76,1011241,Menace,41,4,52,1
77,1011099,Mentallo,3,2,3,0
78,1011184,Mentor,2,2,2,1
79,1009440,Mephisto,119,52,136,3
80,1009441,Mephistopheles,0,0,0,0
81,1010681,Mercury,20,11,17,2
82,1009442,Mesmero,32,21,30,0
83,1009443,Metal Master,0,0,0,0
84,1010361,Meteorite,1,1,1,0
85,1011340,MI: 13,0,0,0,0
86,1009444,Micro/Macro,0,0,0,0
87,1010690,Microbe,6,1,12,0
88,1011134,Microchip,12,5,12,0
89,1010871,Micromax,6,4,5,0
90,1010891,Midnight (Earth-811),0,0,0,0
91,1010924,Miek,3,2,3,1
92,1009530,Mikhail Rasputin,10,6,13,1
93,1011192,Millenium Guard,0,0,0,0
94,1010894,Millie the Model,31,3,289,0
95,1009445,Mimic,36,13,41,1
96,1011204,Mindworm,1,1,2,0
97,1013727,Miracleman,0,0,0,0
98,1011424,Miss America,50,5,52,0
99,1009446,Mister Fear,4,3,5,0
0,1009447,Mister Sinister,109,51,111,6
1,1017318,Mister Sinister (Deadpool),0,0,0,0
2,1010948,Mister Sinister (House of M),0,0,0,0
3,1011254,Mister Sinister (Ultimate),3,1,6,0
4,1010682,Misty Knight,174,61,190,6
5,1011220,Mockingbird,91,41,93,5
6,1009410,Moira MacTaggert,35,21,30,3
7,1010941,Moira MacTaggert (Ultimate),2,1,4,0
8,1009448,Mojo,51,31,55,2
9,1009449,Mole Man,68,41,76,1
10,1011019,Molecule Man,9,6,10,1
11,1010691,Molly Hayes,17,10,15,2
12,1009541,Molly Von Richtofen,2,1,2,0
13,1011370,Molten Man,7,4,7,1
14,1010876,Mongoose,2,2,3,0
15,1009450,Mongu (Unrevealed),0,0,0,0
16,1010331,Monster Badoon,2,1,2,0
17,1017814,Moon Girl (Lunella Layfayette),87,32,90,1
18,1009452,Moon Knight,309,95,369,6
19,1010949,Moon Knight (House of M),1,1,1,0
20,1014998,Moon Knight (Ultimate),8,4,8,0
21,1009451,Moondragon,78,30,93,4
22,1010362,Moonstone,38,20,42,4
23,1009454,Morbius,109,45,121,3
24,1010902,Mordo,1,1,2,0
25,1009455,Morg,6,2,6,0
26,1013190,Morgan Le Fay,14,9,13,1
27,1009623,Morgan Stark,4,2,7,0
28,1011008,Morlocks,9,6,10,0
29,1011088,Morlun,7,5,12,2
30,1009456,Morph,21,12,23,1
31,1009457,Mother Askani,9,3,11,0
32,1009458,Mr. Bumpo,0,0,0,0
33,1009459,Mr. Fantastic,587,180,783,20
34,1010950,Mr. Fantastic (Ultimate),52,21,68,0
35,1010900,Mr. Fish,1,1,1,0
36,1009460,Mr. Fixit,25,3,39,1
37,1010347,Mr. Hyde,34,18,46,2
38,1010840,Mr. Immortal,6,3,6,0
39,1014984,Mr. Meugniot,0,0,0,0
40,1011244,Mr. Negative,27,8,32,2
41,1009461,Mr. Payback,0,0,0,0
42,1009462,Mr. X,7,5,6,0
43,1017824,Ms. America (America Chavez),70,24,71,1
44,1017577,Ms. Marvel (Kamala Khan),240,84,242,2
45,1011372,MS2,0,0,0,0
46,1011210,Mulholland Black,11,2,19,1
47,1011056,Multiple Man,53,16,63,2
48,1010826,MVP,4,3,6,1
49,1009464,Mysterio,90,35,99,1
50,1010951,Mysterio (Daniel Berkhart),0,0,0,0
51,1010952,Mysterio (Francis Klum),2,2,1,0
52,1009465,Mystique,198,74,243,10
53,1010953,Mystique (Age of Apocalypse),2,1,2,1
54,1010954,Mystique (House of M),1,1,1,1
55,1011129,Mystique (Ultimate),11,5,17,0
0,1009620,Obadiah Stane,4,2,7,0
1,1009480,Odin,219,86,268,7
2,1009481,Ogun,7,4,9,0
3,1017840,Okoye,8,3,8,0
4,1010882,Old Lace,13,7,13,0
5,1017810,Old Man Logan (Earth-807128),156,43,157,1
6,1014160,Omega (Michael Pointer),1,1,2,1
7,1010757,Omega Flight,10,3,13,1
8,1009482,Omega Red,62,24,67,1
9,1011329,Omega Sentinel,1,1,1,0
10,1011123,Omega the Unknown,16,5,15,0
11,1009483,Onslaught,46,27,41,1
12,1011255,Onslaught (Ultimate),0,0,0,0
13,1009484,Oracle,20,13,12,0
14,1011202,Ord,11,5,9,0
15,1009485,Orphan,14,2,22,0
16,1010957,Orphan-Maker,19,2,19,1
17,1009479,Otto Octavius,9,6,9,0
18,1014198,Outlaw (Inez Temple),14,6,14,0
19,1011228,Outlaw Kid,3,1,3,0
20,1010332,Overlord,0,0,0,0
21,1011028,Owl,19,16,21,1
22,1009488,Ozymandias,15,12,11,1
0,1011150,Paibok,4,2,7,0
1,1010873,Paladin,24,14,26,2
2,1010708,Pandemic,2,2,1,0
3,1011321,Paper Doll,3,1,4,0
4,1010357,Patch,5,2,5,0
5,1009492,Patriot,81,16,81,2
6,1011351,Payback,0,0,0,0
7,1017857,Peggy Carter (Captain Carter),15,7,15,0
8,1014267,Penance (Monet St. Croix),17,5,17,0
9,1009493,Penance (Robert Baldwin),67,20,84,6
10,1009494,Pepper Potts,85,20,122,2
11,1009495,Pestilence,10,2,13,1
12,1011388,Pet Avengers,14,4,24,0
13,1010779,Pete Wisdom,22,9,22,0
14,1009491,Peter Parker,195,35,204,4
15,1010734,Peter Quill,7,5,6,1
16,1011021,Phalanx,3,2,3,0
17,1011419,Phantom Reporter,2,2,2,0
18,1017839,Phil Coulson (Phil Coulson),4,4,7,0
19,1011369,Phil Sheldon,8,3,14,0
20,1014318,Phoenix Force,15,7,17,0
21,1011045,Photon,31,11,34,0
22,1010741,Phyla-Vell,2,1,2,0
23,1010886,Piledriver,6,3,5,0
24,1010762,Pip,18,9,17,1
25,1011179,Pixie,47,15,48,4
26,1009498,Plazm,2,2,2,0
27,1009499,Polaris,271,70,314,10
28,1009501,Post,13,8,11,1
29,1016840,Power Man (USM),0,0,0,0
30,1010770,Power Pack,137,38,164,4
31,1011151,Praxagora,3,1,3,1
32,1011152,Preak,3,1,3,1
33,1009502,Pretty Boy,3,2,2,0
34,1011104,Pride,10,5,10,0
35,1014989,Prima,0,0,0,0
36,1011234,Prince of Orphans,11,3,16,1
37,1010750,Princess Powerful,0,0,0,0
38,1009503,Prism,5,4,5,1
39,1011030,Prodigy,28,9,30,3
40,1014434,Prodigy (David Alleyne),10,2,17,0
41,1011153,Proemial Gods,0,0,0,0
42,1011378,Professor Monster,0,0,0,0
43,1009504,Professor X,422,134,426,15
44,1010958,Professor X (Ultimate),16,1,18,0
45,1009505,Proteus,16,10,14,1
46,1010960,Proteus (House of M),0,0,0,0
47,1010959,Proteus (Ultimate),5,3,3,0
48,1009506,Proudstar,5,3,6,0
49,1009507,Prowler,25,11,23,3
50,1010961,Prowler (Rick Lawson),0,0,0,0
51,1009511,Psycho-Man,11,8,10,0
52,1009512,Psylocke,431,102,501,21
53,1009510,PsyNapse,4,2,4,0
54,1009513,Puck,76,21,92,2
55,1010962,Puck (Zuzha Yu),12,1,24,0
56,1010865,Puff Adder,0,0,0,0
57,1011165,pug,0,0,0,0
58,1009514,Puma,31,13,34,2
59,1009515,Punisher,737,203,948,9
60,1009517,Punisher (2099),6,5,6,0
61,1017306,Punisher (Marvel: Avengers Alliance),0,0,0,0
62,1009519,Puppet Master,41,21,50,1
63,1011207,Purifiers,12,5,16,2
64,1009520,Purple Man,26,14,26,2
65,1009522,Pyro,58,23,63,5
0,1014528,Quake (Daisy Johnson),39,12,40,5
1,1009523,Quasar (Phyla-Vell),106,30,166,7
2,1010778,Quasar (Wendell Vaughn),40,19,42,5
3,1010334,Quasimodo,10,9,9,0
4,1011191,Queen Noir,0,0,0,0
5,1009387,Quentin Quire,65,14,66,1
6,1009524,Quicksilver,373,131,396,11
7,1010964,Quicksilver (Age of Apocalypse),4,3,3,1
8,1010963,Quicksilver (Ultimate),32,13,48,0
0,1009430,Rachel Grey,88,34,95,8
1,1009526,Radioactive Man,28,19,25,2
2,1011280,Rafael Vega,0,0,0,0
3,1010817,Rage,37,9,43,5
4,1009527,Raider,0,0,0,0
5,1009528,Randall,7,3,11,0
6,1011326,Randall Flagg,1,1,1,0
7,1010767,Random,3,3,2,0
8,1010838,Rattler,0,0,0,0
9,1011154,Ravenous,5,2,5,1
10,1010892,Rawhide Kid,125,7,375,0
11,1009531,Raza,35,13,31,2
12,1009532,Reaper,18,8,21,1
13,1009533,Reavers,16,5,15,0
14,1015000,Reavers (Ultimate),2,2,1,0
15,1011249,Red 9,0,0,0,0
16,1009534,Red Ghost,15,13,15,0
17,1011238,Red Ghost (Ultimate),0,0,0,0
18,1014666,Red Guardian (Alexei Shostakov),7,5,6,0
19,1011360,Red Hulk,100,28,135,5
20,1017099,Red Hulk (HAS),1,1,1,0
21,1011436,Red She-Hulk,41,10,44,4
22,1011155,Red Shift,2,1,2,1
23,1009535,Red Skull,173,88,210,7
24,1010965,Red Skull (Albert Malik),0,0,0,0
25,1010837,Red Wolf,24,11,27,1
26,1011390,Redwing,22,9,32,0
27,1011376,Reptil,56,9,68,3
28,1011189,Retro Girl,1,1,1,0
29,1011330,Revanche,1,1,1,0
30,1009537,Rhino,74,45,81,2
31,1009702,Rhodey,12,7,18,0
32,1011401,Richard Fisk,0,0,0,0
33,1009379,Rick Jones,194,43,261,5
34,1015006,Rick Jones (Ultimate),0,0,0,0
35,1011348,Ricochet,7,2,7,0
36,1009542,Rictor,119,24,126,5
37,1009543,Riptide,11,7,9,2
38,1009544,Risque,13,5,12,1
39,1009545,Robbie Robertson,69,24,71,1
40,1010792,Robert Baldwin ,0,0,0,0
41,1009235,Robin Chapel,0,0,0,0
42,1010744,Rocket Raccoon,93,43,103,4
43,1017314,Rocket Raccoon (Marvel Heroes),0,0,0,0
44,1010769,Rocket Racer,1,1,1,0
45,1010692,Rockslide,28,14,31,3
46,1009546,Rogue,630,164,784,25
47,1010967,Rogue (Age of Apocalypse),9,4,9,1
48,1017319,Rogue (Deadpool),0,0,0,0
49,1010966,Rogue (Ultimate),36,9,59,0
50,1017478,Rogue (X-Men: Battle of the Atom),0,0,0,0
51,1010781,Roland Deschain,10,6,10,0
52,1011398,Romulus,22,7,23,1
53,1010344,Ronan,56,26,62,5
54,1010710,Ronin,16,10,17,2
55,1011117,Roughhouse,7,3,5,0
56,1009549,Roulette,1,1,2,0
57,1009595,Roxanne Simpson,0,0,0,0
58,1009311,Rumiko Fujikawa,8,1,13,0
59,1010747,Runaways,137,36,170,1
60,1009551,Russian,0,0,0,0
0,1009552,S.H.I.E.L.D.,165,72,196,1
1,1009553,Sabra,21,13,21,0
2,1009554,Sabretooth,309,113,326,8
3,1010969,Sabretooth (Age of Apocalypse),21,7,21,1
4,1010970,Sabretooth (House of M),1,1,1,1
5,1010968,Sabretooth (Ultimate),23,7,39,0
6,1009555,Sage,39,16,44,0
7,1011325,Salem's Seven (Ultimate),4,1,8,0
8,1011126,Sally Floyd,7,3,6,1
9,1011156,Salo,1,1,1,1
10,1009558,Sandman,120,45,150,0
11,1010711,Santa Claus,2,2,4,0
12,1009559,Saracen (Muzzafar Lambert),0,0,0,0
13,1009560,Sasquatch (Walter Langkowski),96,35,114,4
14,1011035,Satana,33,15,48,0
15,1009561,Sauron,62,27,66,1
16,1011048,Scalphunter,26,7,26,2
17,1010861,Scarecrow (Ebenezer Laughton),13,12,13,0
18,1011197,Scarlet Spider (Ben Reilly),77,29,82,0
19,1011426,Scarlet Spider (Kaine),82,20,89,1
20,1009562,Scarlet Witch,544,188,614,17
21,1010972,Scarlet Witch (Age of Apocalypse),0,0,0,0
22,1017308,Scarlet Witch (Marvel Heroes),0,0,0,0
23,1010971,Scarlet Witch (Ultimate),29,14,41,0
24,1010790,Scorpion (Carmilla Black),9,3,9,1
25,1009563,Scorpion (Mac Gargan),37,17,36,1
26,1011079,Scorpion (Ultimate),1,1,1,0
27,1009565,Scourge,8,5,9,0
28,1011230,Scrambler,2,2,2,1
29,1009566,Scream (Donna Diego),10,5,10,0
30,1011242,Screwball,9,4,14,0
31,1009581,Sebastian Shaw,41,22,42,5
32,1011368,Secret Warriors,42,8,70,3
33,1009568,Selene,27,15,28,1
34,1009569,Senator Kelly,1,1,1,0
35,1009570,Sentinel,65,28,67,5
36,1011323,Sentinels,58,31,54,4
37,1009571,Sentry (Robert Reynolds),110,45,118,7
38,1011167,Ser Duncan,1,1,1,0
39,1009572,Serpent Society,9,7,10,3
40,1010345,Sersi,57,23,60,1
41,1009573,Shadow King,26,15,24,2
42,1010973,Shadow King (Age of Apocalypse),2,1,2,1
43,1009574,Shadowcat,15,11,15,0
